"Uniprot ID","Symbol","Protein Intensity","Z-Score"
"Q8TB61","SLC35B2","4.7326636","1.8496246"
"O96005","CLPTM1","4.6681147","1.8491677"
"Q6PIU2","NCEH1","9.43279","1.8458451"
"P51149","RAB7A","8.902525","1.8438085"
"P82094","TMF1","3.9059837","1.8399308"
"O15270","SPTLC2","4.573984","1.8365743"
"Q08722","CD47","7.6114287","1.8270712"
"Q969L2","MAL2","7.87049","1.8187165"
"P04843","RPN1","8.870469","1.8128048"
"Q9P0J1","PDP1","4.84922","1.8110725"
"Q8N884","CGAS","4.6234717","1.8005219"
"Q00765","REEP5","6.650921","1.7989556"
"A0PJW6","TMEM223","3.470506","1.7969526"
"Q16795","NDUFA9","5.435313","1.7862523"
"P35232","PHB1","10.158522","1.7855028"
"Q96RP9","GFM1","6.7530785","1.7839993"
"Q14BN4","SLMAP","4.0967617","1.7838415"
"P19174","PLCG1","4.201899","1.7790604"
"P61225","RAP2B","4.8895283","1.7762319"
"Q68DK7","MSL1","2.8164303","1.7707803"
"Q03519","TAP2","5.5074515","1.7650671"
"Q9H672","ASB7","6.25792","1.7630308"
"P01833","PIGR","5.674291","1.7593591"
"Q9UBM7","DHCR7","5.6825776","1.7587348"
"O00592","PODXL","7.557068","1.7429577"
"P26599","PTBP1","8.099042","1.7411791"
"Q14126","DSG2","7.208281","1.7388864"
"O00192","ARVCF","4.2811527","1.7304336"
"Q16625","OCLN","4.576952","1.7277093"
"Q9C002","C15orf48","8.211105","1.7186313"
"O95864","FADS2","5.5155406","1.7144945"
"Q9Y673","ALG5","4.249725","1.7100526"
"Q7Z2Z1","TICRR","4.2517934","1.7032282"
"A1L0T0","ILVBL","5.2500334","1.696175"
"Q14789","GOLGB1","5.0497837","1.6889561"
"Q8WVX9","FAR1","3.8461173","1.6878343"
"Q96GC5","MRPL48","4.4678173","1.6848258"
"Q04941","PLP2","8.668385","1.6812141"
"Q13751","LAMB3","6.429809","1.6803246"
"Q969E2","SCAMP4","4.2298265","1.6704388"
"Q9H330","TMEM245","4.095211","1.6694248"
"P46821","MAP1B","7.124982","1.668073"
"O43823","AKAP8","3.7753167","1.6672356"
"Q8WUK0","PTPMT1","4.359304","1.6663554"
"Q9NXE4","SMPD4","3.5194783","1.6650666"
"Q14318","FKBP8","5.578831","1.6612117"
"Q8N684","CPSF7","5.7740364","1.653663"
"Q9UBS4","DNAJB11","6.205503","1.6503091"
"P48960","ADGRE5","5.419665","1.6481179"
"Q9NY12","GAR1","5.3750696","1.6472948"
"Q27J81","INF2","5.6317525","1.6458274"
"Q9Y3B7","MRPL11","5.8715024","1.6454453"
"Q9NRK6","ABCB10","3.7729118","1.6427479"
"Q01814","ATP2B2","6.709348","1.6420732"
"Q9NV96","TMEM30A","4.0639577","1.6398047"
"A3KMH1","VWA8","4.0903335","1.6217442"
"Q13753","LAMC2","6.4375176","1.6209501"
"Q07817","BCL2L1","4.990568","1.6207566"
"Q99729","HNRNPAB","8.804389","1.6054492"
"Q9NWU5","MRPL22","4.637731","1.5978405"
"Q96LJ7","DHRS1","4.1862383","1.5849463"
"P49406","MRPL19","5.9488535","1.5789579"
"O75128","COBL","3.327242","1.5740867"
"Q9NVS2","MRPS18A","4.853653","1.5677463"
"Q15526","SURF1","4.229104","1.5658995"
"A1L390","PLEKHG3","3.8928833","1.5657526"
"Q96CS3","FAF2","5.562249","1.5652248"
"Q16787","LAMA3","5.8521476","1.563773"
"P11171","EPB41","4.401976","1.5564535"
"Q6L8Q7","PDE12","5.0595717","1.5544543"
"Q86SX6","GLRX5","5.794234","1.5532508"
"Q6IAA8","LAMTOR1","6.185632","1.553145"
"P20339","RAB5A","4.5636377","1.5502124"
"Q9BZE1","MRPL37","4.3770003","1.5475354"
"Q96HE7","ERO1A","6.5776453","1.5453972"
"Q9HC07","TMEM165","3.3649728","1.545352"
"Q10469","MGAT2","3.6348736","1.5439297"
"Q9HD45","TM9SF3","5.5131598","1.5432454"
"P51636","CAV2","4.3131537","1.5397315"
"Q9NRG9","AAAS","4.2997017","1.5397116"
"A4D1E9","GTPBP10","3.5752265","1.5302961"
"Q8NFV4","ABHD11","6.138128","1.5300219"
"Q96HE9","PRR11","2.443503","1.525464"
"P50053","KHK","5.4273815","1.524767"
"Q96E09","PABIR1","3.9031785","1.5233324"
"A4FU01","MTMR11","5.7592354","1.5075307"
"P08962","CD63","4.7546105","1.5067539"
"Q9Y2S7","POLDIP2","5.2537594","1.5064882"
"Q9H0A0","NAT10","5.9259253","1.5049298"
"Q8NFQ8","TOR1AIP2","5.3245697","1.5028727"
"O76015","KRT38","12.025327","1.5026647"
"Q9H3N1","TMX1","7.4134927","1.4990218"
"O94906","PRPF6","5.92704","1.4968908"
"Q9Y666","SLC12A7","3.6855984","1.4938276"
"O15118","NPC1","4.951018","1.4898816"
"Q9UM00","TMCO1","4.958173","1.4885639"
"O95197","RTN3","5.275931","1.4881369"
"P04439","HLA-A","9.408907","1.4880056"
"P48729","CSNK1A1","4.7113676","1.485837"
"Q7Z2Y8","GVINP1","4.85546","1.4725298"
"P05141","SLC25A5","9.440257","1.469877"
"P61769","B2M","6.7234955","1.4686003"
"O14936","CASK","4.1121144","1.4648476"
"P61073","CXCR4","3.347167","1.4641597"
"Q9BYD1","MRPL13","5.4607725","1.4611207"
"Q03518","TAP1","5.66875","1.4604577"
"P67812","SEC11A","4.0803924","1.4587396"
"Q9NZ01","TECR","5.0698137","1.4542145"
"Q9H583","HEATR1","4.7071557","1.449903"
"Q86XH1","IQCA1","6.9526916","1.440795"
"P57071","PRDM15","4.498443","1.4390907"
"Q7Z7H8","MRPL10","4.8678503","1.4381652"
"Q7Z794","KRT77","4.6855426","1.4368427"
"O15533","TAPBP","7.108333","1.4349465"
"Q7Z7F7","MRPL55","5.1121902","1.4327523"
"Q9H2W6","MRPL46","5.7521715","1.4317359"
"Q8WVM8","SCFD1","5.224921","1.4311007"
"Q9Y394","DHRS7","5.7804637","1.4300901"
"Q96K37","SLC35E1","2.5417957","1.4288371"
"Q9NYL9","TMOD3","6.128258","1.4200639"
"Q12929","EPS8","4.250089","1.4188658"
"P00403","MT-CO2","7.733396","1.4171585"
"Q8IVT2","MISP","6.7515383","1.4142967"
"Q9NR30","DDX21","8.054461","1.4123333"
"Q7Z2W9","MRPL21","5.2918267","1.412066"
"Q8NEJ9","NGDN","4.609383","1.4101939"
"P13726","F3","6.812756","1.4026803"
"Q96SQ9","CYP2S1","4.234062","1.3986104"
"P61009","SPCS3","6.5274215","1.3965989"
"Q14697","GANAB","9.698777","1.3943781"
"Q99102","MUC4","5.2549667","1.393911"
"P08729","KRT7","11.95382","1.3923149"
"O14653","GOSR2","3.4474607","1.3905667"
"Q8N3R9","PALS1","3.8978171","1.3849638"
"Q8TAE8","GADD45GIP1","4.9226665","1.3845026"
"Q9UJX4","ANAPC5","2.5120754","1.3799736"
"Q6NUK1","SLC25A24","7.8736463","1.3716733"
"Q8NFJ5","GPRC5A","7.4492493","1.3688443"
"Q96I51","RCC1L","4.035151","1.3678232"
"Q96GD4","AURKB","3.0631914","1.36492"
"Q9H0U3","MAGT1","4.6623354","1.364244"
"Q15738","NSDHL","5.7789397","1.3620107"
"Q8IYK4","COLGALT2","5.933147","1.3607464"
"Q8N5N7","MRPL50","6.3607874","1.3586959"
"P55196","AFDN","5.308669","1.3582083"
"Q8IXM3","MRPL41","5.7053223","1.3572462"
"P10321","HLA-C","7.0940447","1.3547394"
"O76031","CLPX","5.1886864","1.351822"
"Q9BZF9","UACA","3.5717716","1.351701"
"O75367","MACROH2A1","8.436278","1.3513637"
"Q96DA6","DNAJC19","4.892997","1.350289"
"P11166","SLC2A1","7.710767","1.3501601"
"Q562R1","ACTBL2","7.470824","1.3501548"
"Q96EY7","PTCD3","4.705041","1.3474284"
"P60468","SEC61B","5.9121385","1.3444656"
"O75915","ARL6IP5","6.5966086","1.3421643"
"Q8N983","MRPL43","5.869724","1.3415427"
"O14672","ADAM10","5.2842264","1.3414605"
"O95425","SVIL","4.552467","1.3408513"
"Q9Y287","ITM2B","4.5329375","1.337359"
"Q9BT09","CNPY3","4.223468","1.3367437"
"Q9NZ08","ERAP1","4.6214423","1.3360647"
"Q9BSC4","NOL10","4.0880246","1.3332772"
"P63218","GNG5","5.881895","1.3318421"
"Q9H0S4","DDX47","5.465038","1.3288658"
"Q9NY47","CACNA2D2","4.5640635","1.3283666"
"Q9BSR8","YIPF4","4.1354527","1.3269403"
"Q12996","CSTF3","4.003607","1.321057"
"P02786","TFRC","8.917723","1.3196182"
"Q9HCN8","SDF2L1","4.041435","1.318303"
"Q9NRX2","MRPL17","5.9872007","1.3169662"
"Q9Y6X5","ENPP4","3.6739302","1.3167684"
"P49840","GSK3A","2.7927868","1.3141916"
"O95159","ZFPL1","6.121571","1.3133639"
"O95833","CLIC3","5.1045694","1.3080904"
"Q92575","UBXN4","5.2938337","1.3067808"
"Q9Y399","MRPS2","5.1741543","1.305814"
"Q6NYC1","JMJD6","3.3941302","1.2995591"
"Q9NNW7","TXNRD2","4.175253","1.2995464"
"O60568","PLOD3","5.8668823","1.2967426"
"Q9Y5J7","TIMM9","6.271993","1.2966721"
"Q96JQ2","CLMN","3.3298633","1.2934808"
"Q8IU81","IRF2BP1","3.4725642","1.2933911"
"Q9H9J2","MRPL44","4.636804","1.2931386"
"O95602","POLR1A","3.7038646","1.2924929"
"Q86TM6","SYVN1","3.099184","1.2922039"
"Q9Y2Z4","YARS2","4.7905555","1.2917359"
"Q9H082","RAB33B","4.576972","1.2875813"
"O60832","DKC1","5.5001154","1.2840282"
"Q13084","MRPL28","4.4759345","1.2838407"
"Q15149","PLEC","9.963451","1.2827014"
"Q9NY93","DDX56","4.6478233","1.2796941"
"Q969X6","UTP4","4.5680766","1.2780874"
"P36957","DLST","8.911206","1.2768973"
"Q96DV4","MRPL38","5.742517","1.2760501"
"Q9NP72","RAB18","6.7624035","1.2748605"
"Q8N183","NDUFAF2","5.168882","1.2740512"
"Q9Y2R0","COA3","5.3710938","1.2716348"
"Q14994","NR1I3","3.1718292","1.2708238"
"Q9UPN3","MACF1","5.5196056","1.2707694"
"Q9Y2R4","DDX52","4.1012044","1.2703797"
"Q9P0M9","MRPL27","4.870401","1.269115"
"Q8WVM7","STAG1","4.3179584","1.2689734"
"P01889","HLA-B","6.961214","1.2672073"
"Q96Q89","KIF20B","7.89767","1.2647126"
"Q9NQ50","MRPL40","4.881253","1.2630476"
"P05783","KRT18","13.276747","1.2622452"
"Q9Y305","ACOT9","6.0192127","1.2593391"
"O60499","STX10","2.9013195","1.2544969"
"Q9BYD3","MRPL4","5.1431246","1.2519991"
"Q9H6R4","NOL6","4.625655","1.2448288"
"P62995","TRA2B","7.216968","1.2425021"
"Q9Y3B6","EMC9","2.845465","1.2421172"
"Q9Y5U9","IER3IP1","3.5340004","1.2410293"
"Q9H2H9","SLC38A1","3.234771","1.2409773"
"Q13190","STX5","4.2341065","1.2365688"
"Q03252","LMNB2","8.644422","1.2316419"
"Q9H6R0","DHX33","3.6144173","1.2303317"
"Q6P4R8","NFRKB","1.8602623","1.2274096"
"Q96EH3","MALSU1","3.573011","1.2255025"
"P00749","PLAU","2.9966214","1.2252597"
"Q15345","LRRC41","1.8198658","1.2244831"
"Q9NZN3","EHD3","4.3074803","1.2209232"
"Q96RT1","ERBIN","4.3440523","1.2206818"
"P08727","KRT19","12.252573","1.2197782"
"Q14691","GINS1","4.546023","1.2191793"
"O60637","TSPAN3","6.446115","1.2190374"
"Q96A35","MRPL24","5.381206","1.2172194"
"Q9Y6I9","TEX264","3.9861763","1.215972"
"Q9BQC6","MRPL57","4.361153","1.213045"
"P14923","JUP","7.717129","1.2124627"
"O00560","SDCBP","4.424836","1.2122229"
"Q9HCS7","XAB2","4.01952","1.211813"
"Q9NRG1","PRTFDC1","4.68542","1.2117255"
"P53814","SMTN","3.8479705","1.210819"
"Q96FS4","SIPA1","6.191891","1.2104126"
"Q8IUH4","ZDHHC13","3.0855012","1.2092804"
"Q9BT22","ALG1","4.3967986","1.2056545"
"Q8NBJ5","COLGALT1","7.203091","1.2047057"
"Q6P2Q9","PRPF8","5.3108873","1.2026715"
"Q643R3","LPCAT4","3.0133753","1.2021248"
"P29590","PML","6.012541","1.2018807"
"Q9NP92","MRPS30","3.8220067","1.2017533"
"P04035","HMGCR","3.9803083","1.2014623"
"Q9H4L5","OSBPL3","3.329976","1.1992011"
"Q16563","SYPL1","4.888842","1.1991757"
"P58397","ADAMTS12","3.812054","1.1978408"
"Q12981","BNIP1","4.360022","1.193416"
"P78310","CXADR","5.148296","1.1923062"
"Q9BYD6","MRPL1","5.2049437","1.1907356"
"Q969M3","YIPF5","3.5337257","1.1900792"
"P05787","KRT8","13.204074","1.18728"
"P16144","ITGB4","7.177246","1.1851254"
"Q9BYC9","MRPL20","3.489912","1.1849037"
"Q15041","ARL6IP1","4.727017","1.1839626"
"O43660","PLRG1","4.5076814","1.1784748"
"Q92979","EMG1","4.0851245","1.1779162"
"Q15005","SPCS2","4.899031","1.1760496"
"Q03135","CAV1","7.3400993","1.1759588"
"O75616","ERAL1","4.4587994","1.1758635"
"P0DJ07","PET100","2.9148698","1.1754605"
"Q9HBH5","RDH14","4.4235435","1.1727552"
"P59190","RAB15","8.208289","1.1723771"
"Q86YS6","RAB43","3.2158754","1.171993"
"O75964","ATP5MG","7.264654","1.1705735"
"B3KNS4","ERVK3-1","4.1300755","1.1692486"
"P11388","TOP2A","6.686391","1.1691592"
"Q9HD33","MRPL47","5.0260897","1.16802"
"Q9NVK5","FGFR1OP2","2.7211313","1.1671528"
"P62879","GNB2","6.7204213","1.1666241"
"Q9P2R7","SUCLA2","6.411258","1.1640334"
"Q96H55","MYO19","2.9218535","1.1615736"
"Q92621","NUP205","4.0689654","1.1589732"
"Q13405","MRPL49","5.10505","1.1568754"
"O00391","QSOX1","3.4515486","1.1539594"
"Q8NFI3","ENGASE","5.209445","1.1536217"
"Q6UB35","MTHFD1L","5.7089562","1.1531978"
"Q13724","MOGS","5.3093934","1.152178"
"Q86U42","PABPN1","7.5611925","1.1510617"
"Q13813","SPTAN1","7.677139","1.1487281"
"O75509","TNFRSF21","3.1622078","1.1485136"
"P25208","NFYB","3.7878718","1.146782"
"Q12959","DLG1","5.232199","1.145754"
"Q9H3K2","GHITM","3.8321712","1.1437441"
"Q96BZ9","TBC1D20","2.2433152","1.1430181"
"P62136","PPP1CA","5.8306646","1.1415628"
"Q9NYK5","MRPL39","5.5026884","1.1391712"
"Q9UQ53","MGAT4B","3.3166554","1.1390268"
"Q9BQ48","MRPL34","3.8416612","1.1386951"
"Q15006","EMC2","5.59189","1.137673"
"P21796","VDAC1","9.650819","1.1356258"
"Q9NZM1","MYOF","7.3509855","1.1347574"
"Q16880","UGT8","2.6175754","1.1334743"
"Q5T1M5","FKBP15","2.7295096","1.131753"
"Q12907","LMAN2","6.5469885","1.1306561"
"Q6UWP7","LCLAT1","5.031896","1.1294899"
"Q9UNL2","SSR3","4.4746737","1.129053"
"Q7L5N7","LPCAT2","5.0212426","1.1278692"
"P30530","AXL","5.9096384","1.124849"
"Q9UL68","MYT1L","5.4671645","1.124427"
"O94826","TOMM70","6.8323503","1.1243792"
"Q01082","SPTBN1","7.930431","1.1240534"
"Q16540","MRPL23","5.800409","1.1230953"
"Q08426","EHHADH","4.007982","1.1207404"
"Q8NDX6","ZNF740","1.6413199","1.1203443"
"P09669","COX6C","7.9720845","1.1187819"
"P20700","LMNB1","9.38898","1.1186253"
"P05556","ITGB1","9.204504","1.117894"
"Q6ZT21","TMPPE","1.9077301","1.1162558"
"Q9NTJ5","SACM1L","4.612301","1.1143109"
"O00562","PITPNM1","5.9944315","1.1139994"
"Q8TCC3","MRPL30","4.908618","1.1131346"
"Q9NPA0","EMC7","5.744159","1.1116723"
"O60306","AQR","3.6154807","1.1082015"
"Q96G23","CERS2","5.4115977","1.1072571"
"Q8TF65","GIPC2","2.521395","1.1033247"
"Q14197","MRPL58","5.634087","1.1033018"
"Q9HD34","LYRM4","4.8558774","1.1027318"
"P51571","SSR4","7.328082","1.1009837"
"P02511","CRYAB","5.8582954","1.0993197"
"P40189","IL6ST","3.8575854","1.0990002"
"Q14980","NUMA1","6.8257275","1.0965163"
"Q9UIQ6","LNPEP","3.8110428","1.0933301"
"Q16352","INA","6.5490594","1.0909016"
"Q8WZ42","TTN","4.4941816","1.0888335"
"Q8TCG2","PI4K2B","2.0660625","1.0848777"
"Q9Y697","NFS1","4.8842893","1.0838512"
"P11233","RALA","5.410534","1.0835187"
"Q5T280","SPOUT1","4.416161","1.0809726"
"P24539","ATP5PB","6.659483","1.0804144"
"Q15061","WDR43","5.03636","1.0801005"
"O60216","RAD21","5.601719","1.0789422"
"P78386","KRT85","9.3054085","1.0780827"
"Q86VR2","RETREG3","4.33162","1.0780188"
"P32780","GTF2H1","2.157641","1.0769377"
"Q99575","POP1","4.424871","1.0763701"
"Q15031","LARS2","3.856702","1.0758752"
"Q96GC9","VMP1","2.6023479","1.0754186"
"Q9H089","LSG1","4.499661","1.0730076"
"Q04912","MST1R","2.9971437","1.0709862"
"Q9Y2R9","MRPS7","4.242898","1.0670463"
"Q96LW7","CARD19","3.6318505","1.0667695"
"P82650","MRPS22","4.6764994","1.066095"
"Q969V3","NCLN","6.360306","1.0646765"
"Q96AG4","LRRC59","9.000085","1.0643167"
"P08581","MET","4.3978176","1.0624394"
"Q8TED0","UTP15","3.5166643","1.0617503"
"Q9UKM9","RALY","8.097104","1.0598068"
"P43897","TSFM","4.3828177","1.0593873"
"Q96EL3","MRPL53","5.2945848","1.0582719"
"P28290","ITPRID2","4.5280404","1.0578787"
"Q6UX06","OLFM4","4.17095","1.0556806"
"Q6WKZ4","RAB11FIP1","4.3758564","1.0556167"
"Q9NZJ7","MTCH1","4.6088285","1.0547054"
"P51398","DAP3","4.119884","1.0543213"
"P08754","GNAI3","5.582301","1.0530928"
"Q8WVQ1","CANT1","3.7598016","1.0513172"
"Q9P0I2","EMC3","2.517715","1.0498475"
"P38919","EIF4A3","7.805528","1.047597"
"Q13501","SQSTM1","5.742582","1.0473047"
"Q86SF2","GALNT7","3.2439706","1.0471655"
"Q8N490","PNKD","3.1827846","1.0456707"
"Q9BTT6","LRRC1","2.9877267","1.043477"
"P82663","MRPS25","3.6076715","1.0417268"
"O60313","OPA1","6.2146893","1.0408741"
"Q92859","NEO1","4.851056","1.0405728"
"Q9GZU5","NYX","6.21368","1.0399752"
"Q8WUA4","GTF3C2","2.8668048","1.0399102"
"P14406","COX7A2","7.7367635","1.0394984"
"P11279","LAMP1","8.313123","1.0387452"
"Q8TDN6","BRIX1","6.183971","1.0353916"
"Q9Y624","F11R","6.617115","1.0338026"
"Q6P161","MRPL54","5.1357665","1.0336922"
"Q8IWY4","SCUBE1","2.8537314","1.0329857"
"P05026","ATP1B1","6.372954","1.0327636"
"Q6P1M0","SLC27A4","4.198634","1.0318527"
"Q9BXP2","SLC12A9","4.3225245","1.0310184"
"Q53GQ0","HSD17B12","5.6268234","1.0294695"
"Q9Y2Z2","MTO1","2.6607008","1.0275769"
"Q9NY61","AATF","4.3374996","1.0266781"
"Q9BTU6","PI4K2A","4.298772","1.0264716"
"P61106","RAB14","5.5321083","1.0264595"
"Q8NHH9","ATL2","4.1598973","1.0252445"
"P42704","LRPPRC","8.324995","1.0252374"
"P46087","NOP2","6.277379","1.0249666"
"P98194","ATP2C1","3.052877","1.019493"
"P57088","TMEM33","3.9832482","1.0187964"
"Q9UDY2","TJP2","4.986766","1.017371"
"P82932","MRPS6","5.2944784","1.0158916"
"P53007","SLC25A1","4.780413","1.0156887"
"Q9BXS4","TMEM59","2.4343307","1.0142652"
"Q96B36","AKT1S1","4.256721","1.0138094"
"Q8N4H5","TOMM5","5.5400534","1.0134885"
"Q6UW68","TMEM205","4.7141857","1.0129838"
"Q92665","MRPS31","5.351105","1.0120546"
"Q5T653","MRPL2","4.01723","1.0094317"
"Q9NZC3","GDE1","2.4506774","1.0093462"
"Q08211","DHX9","8.339615","1.0089709"
"O96008","TOMM40","5.268741","1.0077853"
"P52294","KPNA1","2.828509","1.0070655"
"O75477","ERLIN1","4.686813","1.0050803"
"P35659","DEK","6.7883224","1.0046867"
"P15151","PVR","6.1866164","1.0040774"
"Q9Y3D9","MRPS23","5.787673","1.0033646"
"Q13023","AKAP6","5.000828","1.0028875"
"Q13595","TRA2A","5.488397","1.002354"
"Q13509","TUBB3","6.2746153","0.9993447"
"P15954","COX7C","6.5596304","0.9985624"
"Q14344","GNA13","4.787785","0.9969988"
"Q8TCU4","ALMS1","5.401292","0.9966945"
"Q9NPC6","MYOZ2","3.4215064","0.9960057"
"Q9NWT1","PAK1IP1","3.7505643","0.9955719"
"Q8N766","EMC1","4.580318","0.9934089"
"Q9NWH9","SLTM","5.0653076","0.9921403"
"Q8WYQ5","DGCR8","2.6511853","0.991415"
"Q9NVP1","DDX18","5.161208","0.988779"
"Q96TA2","YME1L1","4.3095107","0.9860654"
"P08047","SP1","2.373313","0.98570657"
"Q96A33","CCDC47","5.343651","0.98468906"
"Q9UBX3","SLC25A10","3.823302","0.9845554"
"O14656","TOR1A","3.68281","0.9845029"
"Q99805","TM9SF2","5.0776587","0.9832723"
"Q9H9B4","SFXN1","6.927564","0.9810803"
"Q9GZS1","POLR1E","4.0525618","0.9802825"
"Q10589","BST2","6.6323094","0.97886014"
"P18031","PTPN1","5.253164","0.97845685"
"Q9Y6N5","SQOR","6.5808687","0.9779348"
"Q13823","GNL2","3.967597","0.97791064"
"Q96RQ1","ERGIC2","3.4170156","0.9771194"
"P52815","MRPL12","7.5915623","0.9769309"
"Q8IXM6","NRM","2.9105659","0.97686297"
"Q9NVH2","INTS7","5.013198","0.97545195"
"P78316","NOP14","4.286807","0.9750536"
"P28289","TMOD1","5.3124933","0.97486305"
"P60059","SEC61G","4.0901284","0.9746149"
"Q5T8I3","EEIG2","4.168485","0.9734522"
"P29317","EPHA2","5.4542465","0.97281045"
"Q8TBM8","DNAJB14","3.5175545","0.97250295"
"O00411","POLRMT","2.9619553","0.9721479"
"P51553","IDH3G","6.0162215","0.9717916"
"Q8NC60","NOA1","3.6126902","0.97178847"
"Q9Y2R5","MRPS17","5.256336","0.9713351"
"P46013","MKI67","6.1147738","0.9692319"
"Q8N4Y2","CRACR2B","7.557631","0.9682948"
"Q01973","ROR1","2.9286945","0.9682487"
"O95562","SFT2D2","2.7413661","0.96821594"
"Q2TAA5","ALG11","3.062613","0.9669935"
"O15392","BIRC5","2.0825043","0.9663959"
"P26006","ITGA3","8.184253","0.9658173"
"P09758","TACSTD2","6.8938575","0.9645425"
"Q13505","MTX1","4.360268","0.9640475"
"Q99848","EBNA1BP2","6.0215464","0.9632248"
"Q2TAY7","SMU1","5.336853","0.9625805"
"O75369","FLNB","8.044306","0.9625576"
"Q9Y3B2","EXOSC1","3.4245625","0.959153"
"P12074","COX6A1","3.1885216","0.9584737"
"Q96E11","MRRF","5.1088667","0.9579871"
"Q9NUJ1","ABHD10","5.875486","0.95624584"
"Q8TBQ9","TMEM167A","2.4860718","0.9558428"
"P30511","HLA-F","4.2292857","0.95464116"
"Q9H0U6","MRPL18","5.6283727","0.95436525"
"Q15599","NHERF2","4.757058","0.95411634"
"P82673","MRPS35","4.1180744","0.95320594"
"P09543","CNP","5.6103764","0.9519665"
"Q96A26","FAM162A","7.3368974","0.94935334"
"P26232","CTNNA2","4.814062","0.9489218"
"P15291","B4GALT1","3.9560816","0.94838107"
"O43505","B4GAT1","2.4048839","0.94782555"
"P25705","ATP5F1A","10.898948","0.9441685"
"Q86X29","LSR","5.310252","0.94072"
"Q9BSH4","TACO1","4.063866","0.94030005"
"Q8NC56","LEMD2","5.371701","0.9396722"
"Q5VV42","CDKAL1","3.3985233","0.93880004"
"Q9Y4P3","TBL2","4.85874","0.9353528"
"Q96T88","UHRF1","5.031175","0.93456715"
"Q9ULE3","DENND2A","4.345578","0.9339856"
"P56134","ATP5MF","4.6742897","0.9334028"
"Q15029","EFTUD2","6.3137383","0.932524"
"O15042","U2SURP","6.8319154","0.9316995"
"O75746","SLC25A12","3.784545","0.93053615"
"Q8IY81","FTSJ3","6.1019692","0.92821616"
"Q8N4V1","MMGT1","3.5662522","0.9281687"
"P82933","MRPS9","4.6860065","0.92674315"
"P98179","RBM3","6.7529936","0.92429477"
"Q92581","SLC9A6","1.7069093","0.922027"
"P08582","MELTF","4.367477","0.921928"
"Q9NW13","RBM28","4.7455993","0.9216637"
"O75694","NUP155","4.810259","0.9203623"
"O95365","ZBTB7A","2.5697165","0.92011744"
"P53701","HCCS","3.9880173","0.9192345"
"P21980","TGM2","6.858629","0.91832703"
"Q9BV40","VAMP8","5.981985","0.9178102"
"Q9Y679","AUP1","3.8834167","0.9165453"
"P61020","RAB5B","4.955875","0.9139008"
"O95758","PTBP3","4.7266517","0.91298306"
