"Uniprot ID","Symbol","Protein Intensity","Z-Score"
"P42285","MTREX","5.4296293","1.8776132"
"Q13868","EXOSC2","4.995179","1.8759227"
"P49116","NR2C2","3.8990586","1.8740078"
"Q9BYC5","FUT8","5.086339","1.8695132"
"P40394","ADH7","6.1059856","1.8399075"
"Q02127","DHODH","4.126538","1.8390404"
"Q92520","FAM3C","5.9644356","1.8385582"
"Q5RKV6","EXOSC6","5.5836496","1.8358968"
"Q96CM8","ACSF2","4.979012","1.8333131"
"P24592","IGFBP6","4.1836476","1.8311568"
"Q14687","GSE1","4.201797","1.8279605"
"P49406","MRPL19","6.100487","1.824635"
"Q14BN4","SLMAP","4.126508","1.8233806"
"Q9BYD3","MRPL4","5.487383","1.8224319"
"Q13901","C1D","4.65012","1.8182837"
"Q8N5N7","MRPL50","6.596103","1.814336"
"Q8IWL3","HSCB","3.9760249","1.8023889"
"Q9BZF9","UACA","4.001784","1.7974763"
"P16144","ITGB4","8.338548","1.7962583"
"Q969S9","GFM2","4.285949","1.7889013"
"Q6PI48","DARS2","5.9657426","1.7867148"
"P57723","PCBP4","4.213448","1.7814171"
"Q13084","MRPL28","4.75864","1.7738281"
"P35914","HMGCL","5.199256","1.7713546"
"Q9Y277","VDAC3","7.3149824","1.7682381"
"Q27J81","INF2","5.7523637","1.7669147"
"Q9NUJ1","ABHD10","6.5836744","1.7658569"
"Q9NX20","MRPL16","3.9298496","1.7617277"
"Q9Y394","DHRS7","6.1085095","1.7608523"
"Q86Y79","PTRH1","3.5439608","1.7484202"
"Q96DV4","MRPL38","6.041988","1.7391742"
"Q69YL0","NCBP2AS2","3.9509964","1.7355903"
"Q6ZMZ3","SYNE3","4.1678896","1.7346772"
"O95365","ZBTB7A","3.15949","1.7312526"
"Q15526","SURF1","4.3563824","1.7254804"
"O75400","PRPF40A","5.438854","1.7234836"
"O60437","PPL","6.7914925","1.7198241"
"Q8NEJ9","NGDN","4.81716","1.714301"
"P16157","ANK1","4.550362","1.7134175"
"P62072","TIMM10","4.8680663","1.7050519"
"P23229","ITGA6","7.951062","1.7037876"
"Q02224","CENPE","4.783051","1.7028321"
"Q8N183","NDUFAF2","5.4695253","1.7009149"
"Q15024","EXOSC7","4.260733","1.696254"
"P80188","LCN2","7.280228","1.6917156"
"Q9NPD3","EXOSC4","5.493128","1.6899368"
"Q5QJ38","TCHHL1","5.4925513","1.686328"
"Q99828","CIB1","4.6853094","1.6848266"
"P82932","MRPS6","5.6334867","1.6827072"
"Q9Y2Q3","GSTK1","6.468153","1.6810983"
"Q9HC21","SLC25A19","3.4508836","1.6772467"
"Q9BUN8","DERL1","4.9451833","1.6763049"
"Q9BSR8","YIPF4","4.3797007","1.6745732"
"Q9HB66","MKKS","4.325924","1.6614171"
"Q9NZC3","GDE1","2.967666","1.6609386"
"Q9BUP3","HTATIP2","5.843931","1.6594958"
"P13598","ICAM2","4.606492","1.6580142"
"Q6UXV4","APOOL","3.7745347","1.654283"
"Q15363","TMED2","4.1761084","1.6518499"
"Q10713","PMPCA","5.9465365","1.6501826"
"P29317","EPHA2","6.3298473","1.6489904"
"Q9Y282","ERGIC3","5.196229","1.6472156"
"Q8NBX0","SCCPDH","6.7085705","1.6465639"
"Q8WUM9","SLC20A1","3.491036","1.6440597"
"Q9H0U6","MRPL18","6.0458965","1.6400213"
"Q9NUL7","DDX28","3.3954477","1.6391182"
"O00559","EBAG9","4.7063446","1.6344296"
"Q8NFQ8","TOR1AIP2","5.4482765","1.6291481"
"Q07955","SRSF1","7.7596755","1.6286889"
"P56962","STX17","4.4769015","1.6282245"
"Q86W42","THOC6","4.3986173","1.619005"
"Q96A35","MRPL24","5.5854917","1.6141906"
"Q9BSA4","TTYH2","5.3211436","1.6138912"
"Q9Y2A9","B3GNT3","3.4417918","1.6133318"
"Q9Y2J2","EPB41L3","5.7946653","1.6096128"
"Q9Y3D7","PAM16","5.838591","1.6092708"
"Q9P2W9","STX18","3.3190668","1.6062037"
"Q9P0L0","VAPA","8.532748","1.6057163"
"O95202","LETM1","6.5877795","1.6030121"
"O43143","DHX15","6.2711554","1.6014132"
"O75394","MRPL33","3.5181453","1.6012269"
"P49756","RBM25","5.900957","1.5981563"
"P61421","ATP6V0D1","6.045851","1.5963585"
"Q8TCG2","PI4K2B","2.4383302","1.5959848"
"Q9HBH0","RHOF","4.142431","1.5953994"
"Q9Y3E5","PTRH2","5.1803885","1.5951096"
"Q8NFJ5","GPRC5A","7.7333746","1.5949323"
"Q15005","SPCS2","5.162096","1.592563"
"Q9NQ50","MRPL40","5.0491343","1.585647"
"O14686","KMT2D","3.286067","1.5852699"
"Q8NBU5","ATAD1","4.75243","1.5802813"
"P78316","NOP14","4.6275096","1.5780764"
"Q9Y3A6","TMED5","6.5748124","1.5779787"
"Q15828","CST6","4.4083776","1.5746847"
"P15144","ANPEP","7.3222394","1.5725371"
"O60313","OPA1","6.5911446","1.5724125"
"O43837","IDH3B","5.9217114","1.5689725"
"O00391","QSOX1","3.9391637","1.5670081"
"Q9BQE5","APOL2","5.8602486","1.5661665"
"P11166","SLC2A1","8.071318","1.5658283"
"Q99442","SEC62","6.5302734","1.5608926"
"Q9H2W6","MRPL46","5.823399","1.55774"
"Q9Y6K0","CEPT1","5.1345053","1.5551958"
"P82933","MRPS9","4.996162","1.5521324"
"Q6YN16","HSDL2","6.8416963","1.5519198"
"Q9Y2Y6","TMEM98","2.9300988","1.5498734"
"Q9P0J1","PDP1","4.5787315","1.5483222"
"Q9BRJ2","MRPL45","5.22003","1.5480593"
"Q7L5N7","LPCAT2","5.506905","1.5415413"
"P06737","PYGL","5.326318","1.5370947"
"P26440","IVD","6.9207892","1.5341086"
"Q2NL82","TSR1","4.3156805","1.5323266"
"Q96CS3","FAF2","5.539531","1.5319856"
"Q92575","UBXN4","5.446539","1.5283535"
"Q2TB10","ZNF800","3.7511036","1.5253843"
"Q9Y5J1","UTP18","5.3115897","1.5250993"
"Q12981","BNIP1","4.5445557","1.5250257"
"O95255","ABCC6","5.9521885","1.5232636"
"P50053","KHK","5.424743","1.5205599"
"Q9BSH4","TACO1","4.419865","1.5199455"
"Q92817","EVPL","5.281668","1.5178139"
"Q15427","SF3B4","5.014884","1.5152944"
"Q5T280","SPOUT1","4.7180676","1.5130634"
"Q6PIU2","NCEH1","8.742143","1.512398"
"Q15904","ATP6AP1","5.285971","1.511385"
"Q8WVM0","TFB1M","3.7190979","1.5102974"
"Q9H330","TMEM245","3.9383008","1.505974"
"P18754","RCC1","7.473366","1.5054306"
"Q9NYK5","MRPL39","5.706213","1.5052187"
"P20936","RASA1","4.436704","1.502583"
"Q8N5G0","SMIM20","3.9761386","1.5022728"
"P21964","COMT","6.9681606","1.5010433"
"Q8N684","CPSF7","5.700278","1.4993446"
"Q53EU6","GPAT3","4.1056085","1.4967407"
"Q92667","AKAP1","5.0406303","1.4953971"
"Q9Y613","FHOD1","3.9866328","1.4942644"
"Q8NBF2","NHLRC2","3.7890794","1.4942389"
"Q9BZE1","MRPL37","4.339326","1.4882462"
"Q16595","FXN","4.2270555","1.4875547"
"O43314","PPIP5K2","3.6975644","1.4831712"
"Q96G21","IMP4","4.85815","1.4831662"
"Q96DA6","DNAJC19","4.977604","1.4773921"
"Q9H0A0","NAT10","5.9050517","1.4722776"
"Q96J01","THOC3","4.792488","1.4713976"
"Q9NS69","TOMM22","5.369818","1.4666598"
"O76015","KRT38","11.891591","1.464991"
"Q9BYD1","MRPL13","5.4606466","1.4609073"
"Q9Y2Z4","YARS2","4.9065146","1.4590529"
"O75093","SLIT1","5.5357466","1.4571475"
"P36957","DLST","9.040438","1.4550298"
"Q6P1L8","MRPL14","3.7096705","1.4547203"
"Q8IWT6","LRRC8A","3.8472705","1.4518975"
"O75616","ERAL1","4.664645","1.4510187"
"P21980","TGM2","7.9937983","1.4455923"
"Q96C36","PYCR2","5.3764215","1.4439741"
"Q9Y679","AUP1","4.2580166","1.4435841"
"Q8NHG7","SVIP","3.9949524","1.4404212"
"Q07002","CDK18","4.542374","1.4383876"
"Q9HD45","TM9SF3","5.434461","1.4375203"
"P07305","H1-0","9.803524","1.4354993"
"O96005","CLPTM1","4.2810707","1.4341196"
"Q96EL3","MRPL53","5.4837856","1.4301388"
"P42704","LRPPRC","8.589515","1.4284166"
"Q9HD33","MRPL47","5.1864176","1.4273045"
"Q96GQ7","DDX27","5.972566","1.4267162"
"Q8IXM3","MRPL41","5.7509427","1.4243124"
"Q13724","MOGS","5.5129237","1.4239444"
"Q02218","OGDH","6.4678936","1.4232283"
"Q8N5K1","CISD2","6.058481","1.4226705"
"Q8IYA6","CKAP2L","3.1517968","1.4220153"
"O75381","PEX14","4.8790874","1.4211828"
"P40938","RFC3","3.9609632","1.4178468"
"Q8WWC4","MAIP1","4.494009","1.4161243"
"O75882","ATRN","4.3120217","1.4147243"
"Q9BSC4","NOL10","4.1402144","1.4143261"
"Q9BQ48","MRPL34","4.0443573","1.4119313"
"Q7L2Z9","CENPQ","2.8857026","1.4074527"
"Q14994","NR1I3","3.287089","1.4074475"
"Q9NPC6","MYOZ2","3.817478","1.407303"
"Q9H0S4","DDX47","5.520673","1.4054694"
"Q15388","TOMM20","7.037226","1.404758"
"Q8NC42","RNF149","3.7813594","1.404722"
"P61009","SPCS3","6.5316663","1.4026954"
"O75439","PMPCB","6.3685155","1.4018794"
"P37235","HPCAL1","4.587423","1.4015882"
"Q9BYC8","MRPL32","3.032664","1.4013863"
"Q13769","THOC5","3.3468096","1.400279"
"Q9NSE4","IARS2","5.901765","1.3996661"
"Q08211","DHX9","8.501847","1.3972797"
"P41219","PRPH","7.0192637","1.3970296"
"P26599","PTBP1","7.96868","1.3950497"
"Q8N442","GUF1","2.897256","1.3938913"
"Q8NEZ5","FBXO22","3.6267982","1.3926786"
"Q5TGZ0","MICOS10","5.5192685","1.3917041"
"Q9BQS8","FYCO1","2.75804","1.3907133"
"Q9Y3B2","EXOSC1","3.656548","1.3901894"
"P17844","DDX5","8.21005","1.389726"
"Q13445","TMED1","5.2681537","1.3854783"
"Q9NVS2","MRPS18A","4.7531095","1.385053"
"P51659","HSD17B4","6.9698925","1.3836073"
"Q5SRE5","NUP188","3.3567498","1.3768032"
"Q96GC9","VMP1","2.9028225","1.369522"
"Q14137","BOP1","5.331195","1.3689402"
"P00749","PLAU","3.1487126","1.3684245"
"Q15070","OXA1L","5.1898084","1.368086"
"Q9NUI1","DECR2","4.441106","1.3663992"
"Q9Y3D9","MRPS23","6.0149317","1.3647711"
"Q9GZT3","SLIRP","8.659465","1.3630685"
"P02533","KRT14","8.581231","1.3625994"
"O76024","WFS1","4.3355837","1.362036"
"Q14103","HNRNPD","9.223279","1.361251"
"Q9UQB8","BAIAP2","5.050843","1.360513"
"Q96GC5","MRPL48","4.257811","1.3575377"
"P51398","DAP3","4.3091183","1.3571882"
"Q8NE86","MCU","4.722242","1.3556684"
"O43159","RRP8","3.9951956","1.3549318"
"Q9Y4W6","AFG3L2","6.748796","1.3528998"
"Q6NUK1","SLC25A24","7.8471003","1.3504964"
"Q93050","ATP6V0A1","5.234933","1.3488784"
"Q14696","MESD","5.6067734","1.3474804"
"Q9UH99","SUN2","4.848221","1.3468649"
"Q15542","TAF5","1.988196","1.3455243"
"Q8WZ42","TTN","4.628946","1.3443767"
"Q96RT1","ERBIN","4.4365754","1.343783"
"Q15149","PLEC","10.083868","1.3422663"
"P05787","KRT8","13.748198","1.3407915"
"Q13488","TCIRG1","3.7758234","1.3369342"
"Q13402","MYO7A","4.1889935","1.3354557"
"Q9NUW8","TDP1","2.7255657","1.3327758"
"P48960","ADGRE5","5.0404534","1.3286422"
"Q8IXI1","RHOT2","5.120024","1.3273249"
"Q16822","PCK2","6.5583262","1.325373"
"P35250","RFC2","5.298003","1.3246133"
"Q9UBF8","PI4KB","3.0555089","1.3239173"
"O95197","RTN3","5.1524844","1.3235279"
"Q92558","WASF1","3.746555","1.3178644"
"P05783","KRT18","13.4613495","1.3158544"
"P46199","MTIF2","4.2922664","1.313861"
"Q96I51","RCC1L","4.002325","1.313"
"Q9NVI7","ATAD3A","6.191835","1.312146"
"Q9Y2R9","MRPS7","4.3853073","1.3115124"
"Q8WUK0","PTPMT1","4.0441933","1.3111641"
"Q96AG4","LRRC59","9.165183","1.30833"
"P11498","PC","5.784592","1.3073747"
"Q9BQ69","MACROD1","5.428838","1.3070757"
"O15321","TM9SF1","3.242162","1.3039635"
"Q9GZN6","SLC6A16","4.067269","1.3033109"
"Q7Z2T5","TRMT1L","3.1651597","1.3022444"
"A6NKD9","CCDC85C","1.9303364","1.3002104"
"Q8NCN5","PDPR","3.7426138","1.2997237"
"P54098","POLG","2.8931713","1.2979031"
"Q8N5M1","ATPAF2","2.560385","1.297852"
"Q7Z7F7","MRPL55","5.0290413","1.2976941"
"P82914","MRPS15","4.090448","1.2971674"
"Q56VL3","OCIAD2","6.0902505","1.2956463"
"Q12788","TBL3","4.737249","1.2955279"
"Q96LJ7","DHRS1","3.88829","1.294358"
"Q9Y4P3","TBL2","5.17559","1.2941539"
"Q5SWX8","ODR4","3.1535277","1.290161"
"Q6P587","FAHD1","6.043355","1.2899159"
"O94906","PRPF6","5.851716","1.2895823"
"P61769","B2M","6.4318485","1.2894553"
"Q9NXE8","CWC25","2.378331","1.2879571"
"P10253","GAA","5.97098","1.283469"
"P08729","KRT7","11.560212","1.2830815"
"Q10471","GALNT2","6.4426713","1.2830666"
"Q8NI36","WDR36","5.612572","1.2828903"
"Q96T37","RBM15","4.599034","1.2822554"
"O95613","PCNT","4.772336","1.2819668"
"Q8N6C5","IGSF1","6.1046195","1.28039"
"Q16540","MRPL23","5.8969398","1.2800947"
"O43823","AKAP8","3.604455","1.2800506"
"Q96RQ1","ERGIC2","3.6359537","1.2765226"
"Q96A26","FAM162A","7.6244264","1.27553"
"Q9GZL7","WDR12","5.3620915","1.2737116"
"Q8NDW4","ZNF248","6.1474967","1.273638"
"Q13247","SRSF6","7.6957064","1.2710935"
"Q96A84","EMID1","5.0431943","1.2683913"
"P23434","GCSH","6.304726","1.2680689"
"Q86WJ1","CHD1L","3.7438402","1.2663968"
"O94901","SUN1","4.831772","1.2660093"
"Q15006","EMC2","5.6820283","1.2652123"
"Q9BV40","VAMP8","6.3037996","1.2642682"
"Q8WU76","SCFD2","2.9633677","1.2640433"
"Q9H2U2","PPA2","6.7275906","1.2638896"
"P52815","MRPL12","7.7698607","1.2631794"
"Q5UIP0","RIF1","4.397871","1.2628447"
"Q6PIS1","SLC23A3","5.16905","1.2558002"
"P11387","TOP1","6.6979747","1.2521173"
"P54652","HSPA2","5.9541483","1.2518246"
"Q9NY12","GAR1","5.1863356","1.2515379"
"P35249","RFC4","5.807383","1.2487003"
"Q9NWR8","MCUB","2.7061536","1.2466812"
"Q86U28","ISCA2","4.2272954","1.2460859"
"P09110","ACAA1","6.159412","1.2458876"
"Q9BWM7","SFXN3","6.283925","1.2449312"
"Q9GZR7","DDX24","4.9156547","1.2443498"
"A6NHR9","SMCHD1","4.3831644","1.2440536"
"Q6JQN1","ACAD10","2.7675455","1.2431909"
"P08727","KRT19","12.342208","1.2429901"
"Q8WVM8","SCFD1","5.101149","1.24148"
"Q9BSH5","HDHD3","4.7886653","1.2403766"
"Q643R3","LPCAT4","3.0454776","1.2398139"
"Q9BUQ8","DDX23","5.6864605","1.2396321"
"Q96FZ7","CHMP6","3.873925","1.2386723"
"O94925","GLS","7.571576","1.2356361"
"Q96A33","CCDC47","5.479778","1.2350929"
"O75431","MTX2","4.6609654","1.2344396"
"Q96RP9","GFM1","6.3645134","1.2337087"
"Q9GZR2","REXO4","3.9753745","1.2315309"
"Q9Y3B3","TMED7","5.5304646","1.22943"
"Q9NP92","MRPS30","3.8357599","1.2284465"
"Q5J8M3","EMC4","3.7509124","1.2263687"
"P31942","HNRNPH3","7.5679874","1.2213471"
"Q9HCS7","XAB2","4.0252905","1.2212083"
"Q14573","ITPR3","5.052845","1.2192827"
"Q8TAE8","GADD45GIP1","4.82398","1.2190686"
"Q9ULV3","CIZ1","3.2446823","1.2177012"
"O43264","ZW10","3.1725178","1.2168549"
"P27144","AK4","6.681233","1.2163275"
"Q8NFV4","ABHD11","5.72562","1.2146947"
"Q99547","MPHOSPH6","3.7359526","1.2131373"
"O14681","EI24","5.0412087","1.212671"
"Q04756","HGFAC","4.211503","1.212027"
"P30519","HMOX2","6.002109","1.2099701"
"Q96B26","EXOSC8","4.0454874","1.2091721"
"P10321","HLA-C","6.8645325","1.2072722"
"Q9ULD0","OGDHL","5.7051744","1.2071759"
"Q16629","SRSF7","8.780393","1.2068336"
"Q16891","IMMT","7.6795554","1.2064984"
"Q08379","GOLGA2","5.713859","1.2060055"
"P04062","GBA1","5.36762","1.2033032"
"P32856","STX2","3.0854862","1.2028261"
"Q9Y676","MRPS18B","4.3959675","1.2013253"
"Q9Y5L4","TIMM13","6.1671176","1.2012123"
"Q2TAY7","SMU1","5.434992","1.2010987"
"P11117","ACP2","5.045969","1.2004371"
"Q9UMS0","NFU1","5.1186824","1.1992444"
"Q15648","MED1","2.804652","1.1981924"
"Q96HJ9","FMC1","2.956274","1.1971337"
"P17301","ITGA2","6.9454584","1.1968182"
"Q9BRQ6","CHCHD6","4.7688165","1.1966411"
"P21953","BCKDHB","3.7643647","1.1959188"
"Q07817","BCL2L1","4.5736175","1.194385"
"Q8N9N8","EIF1AD","2.6538677","1.1929582"
"Q6P2Q9","PRPF8","5.3062816","1.1925771"
"Q03135","CAV1","7.367594","1.1921152"
"Q96RQ3","MCCC1","4.756448","1.1913954"
"Q05048","CSTF1","5.1568975","1.1888242"
"Q13426","XRCC4","3.615295","1.1834307"
"P50213","IDH3A","6.5699773","1.1823729"
"Q96HR8","NAF1","2.4722586","1.1807859"
"Q9H9B4","SFXN1","7.07604","1.1793047"
"Q9UNW1","MINPP1","4.789526","1.1792666"
"P51790","CLCN3","3.388895","1.1784731"
"Q9Y2Q9","MRPS28","6.274988","1.1783881"
"P38117","ETFB","8.577865","1.1782593"
"Q00059","TFAM","6.716542","1.178078"
"O15083","ERC2","3.6157322","1.1768286"
"O95436","SLC34A2","6.731616","1.176379"
"P31937","HIBADH","5.624225","1.1751461"
"Q5RI15","COX20","4.067329","1.1746628"
"Q9H5V8","CDCP1","5.0174265","1.1733251"
"P52758","RIDA","5.141999","1.1732996"
"P00167","CYB5A","6.1244264","1.1724094"
"P48729","CSNK1A1","4.4804044","1.1714494"
"Q7Z4W1","DCXR","5.990596","1.1707863"
"Q9NVH0","EXD2","3.4761024","1.170368"
"Q8N1F8","STK11IP","2.5674458","1.1677887"
"Q7Z7H5","TMED4","5.794298","1.1663935"
"Q9BVV7","TIMM21","3.1282885","1.1662363"
"P13804","ETFA","7.525362","1.1656736"
"Q9NV56","MRGBP","4.7429023","1.1600866"
"P21589","NT5E","7.029677","1.1578622"
"Q8IY81","FTSJ3","6.24338","1.1557206"
"Q96S66","CLCC1","5.181573","1.1547318"
"Q96FJ2","DYNLL2","3.3641636","1.1545508"
"O95049","TJP3","3.5015233","1.1536367"
"Q15041","ARL6IP1","4.705013","1.1534816"
"O60832","DKC1","5.43924","1.1524947"
"Q9H583","HEATR1","4.5140023","1.1521995"
"Q9NY93","DDX56","4.5679793","1.1513245"
"P82673","MRPS35","4.219474","1.1507404"
"P42696","RBM34","4.231821","1.1498553"
"Q92552","MRPS27","4.788531","1.1491554"
"P43304","GPD2","6.734307","1.1483188"
"P98173","FAM3A","3.080647","1.1466132"
"Q14108","SCARB2","5.947361","1.1452863"
"Q969X6","UTP4","4.486777","1.144039"
"O75477","ERLIN1","4.822583","1.140602"
"Q6KB66","KRT80","5.831502","1.1402144"
"Q8N9N5","BANP","1.7252814","1.1351223"
"Q9NQC3","RTN4","8.489366","1.1345599"
"O14656","TOR1A","3.8060076","1.1337347"
"P0C091","FREM3","5.8074007","1.1315922"
"Q15029","EFTUD2","6.379048","1.1310551"
"Q9Y6I9","TEX264","3.9092216","1.1309812"
"Q96RY7","IFT140","3.302496","1.1295422"
"Q99640","PKMYT1","2.2084002","1.1284782"
"Q9HCC0","MCCC2","5.822812","1.128361"
"Q13427","PPIG","4.1293955","1.1283125"
"P00505","GOT2","8.480553","1.1279123"
"Q8N1S5","SLC39A11","3.4967585","1.1276684"
"Q9H501","ESF1","3.7893043","1.1243371"
"Q96C57","C12orf43","2.9741523","1.123954"
"Q15061","WDR43","5.061674","1.1230434"
"Q5JTV8","TOR1AIP1","7.2447248","1.1183031"
"Q49B96","COX19","3.8953977","1.1178194"
"Q96EP5","DAZAP1","6.368194","1.1178142"
"Q03252","LMNB2","8.563703","1.117714"
"O43504","LAMTOR5","5.606169","1.1175463"
"Q06481","APLP2","3.4449708","1.1172377"
"O15042","U2SURP","6.8958273","1.117025"
"Q7Z2W9","MRPL21","5.105461","1.1140089"
"P36406","TRIM23","2.8530848","1.1132497"
"Q14789","GOLGB1","4.6634383","1.1131113"
"Q9BXI6","TBC1D10A","2.4649897","1.1119274"
"Q12931","TRAP1","9.179652","1.1080457"
"P26232","CTNNA2","4.969065","1.1078241"
"O75976","CPD","5.511299","1.1066878"
"Q9Y6N5","SQOR","6.8121157","1.106429"
"Q9BYD6","MRPL1","5.1585135","1.1052209"
"Q8N4Y2","CRACR2B","7.650642","1.1043856"
"P57105","SYNJ2BP","6.1308427","1.1028571"
"P57071","PRDM15","4.201191","1.1023437"
"A1L0T0","ILVBL","4.7754602","1.1014585"
"Q9NV31","IMP3","5.477595","1.1010525"
"Q96LR9","APOLD1","5.805349","1.1003848"
"P49411","TUFM","9.2448225","1.1003505"
"O75691","UTP20","3.5611205","1.0997508"
"O75369","FLNB","8.255598","1.0982515"
"Q9UKU7","ACAD8","3.3435557","1.0976157"
"Q6IN84","MRM1","3.397603","1.0972723"
"Q92979","EMG1","4.028374","1.0962871"
"Q4U2R6","MRPL51","2.4927073","1.0948884"
"O43169","CYB5B","6.6983566","1.0948844"
"Q6P1J9","CDC73","4.7603","1.0942612"
"O75533","SF3B1","5.8688335","1.0932838"
"O15260","SURF4","3.8023698","1.0926218"
"Q9NZ01","TECR","4.823893","1.090732"
"P35221","CTNNA1","7.1813745","1.0890526"
"P22626","HNRNPA2B1","10.7212305","1.0879046"
"Q9P107","GMIP","3.7617621","1.0873395"
"P38432","COIL","4.382925","1.0861917"
"Q9UIL1","SCOC","4.041392","1.0858498"
"Q96DI7","SNRNP40","4.6151905","1.0857264"
"Q9Y5T5","USP16","2.5982072","1.0854114"
"Q9NQ55","PPAN","3.5791578","1.0848321"
"P07339","CTSD","8.747144","1.0842278"
"Q8WVB6","CHTF18","1.9723614","1.0841708"
"Q9Y5J6","TIMM10B","3.69255","1.0829636"
"Q16762","TST","5.2589693","1.0822"
"Q8IUH4","ZDHHC13","2.969787","1.0804206"
"Q9NZ08","ERAP1","4.3628244","1.0793735"
"O60716","CTNND1","6.696104","1.0789807"
"Q96RE7","NACC1","3.6856198","1.0788594"
"O75608","LYPLA1","5.84481","1.0756862"
"P42892","ECE1","5.268023","1.0748907"
"Q9NPE3","NOP10","4.287354","1.0735426"
"P09001","MRPL3","3.4099095","1.0672941"
"Q99570","PIK3R4","2.721257","1.0672394"
"Q96DB5","RMDN1","3.8603077","1.0661339"
"P09651","HNRNPA1","9.741225","1.0610523"
"Q96EY1","DNAJA3","5.998013","1.0596181"
"O94826","TOMM70","6.796812","1.059455"
"Q13443","ADAM9","5.1687098","1.0568103"
"P78536","ADAM17","3.4463422","1.0552075"
"O14734","ACOT8","3.5784438","1.0540811"
"Q587I9","SFT2D3","2.1080875","1.0529826"
"Q6UW68","TMEM205","4.759306","1.0515008"
"Q96HE7","ERO1A","6.050681","1.0506564"
"P61006","RAB8A","5.7574825","1.0499889"
"Q9NX58","LYAR","5.4488897","1.0494301"
"Q9H307","PNN","6.3657074","1.0492932"
"O95490","ADGRL2","3.6230943","1.0492333"
"Q93074","MED12","1.6357956","1.0466564"
"Q9UBS4","DNAJB11","5.830772","1.045077"
"Q9NY61","AATF","4.345932","1.0418012"
"Q13190","STX5","4.10157","1.0409241"
"P00533","EGFR","6.590844","1.0391871"
"P13726","F3","6.0828156","1.0379238"
"Q9NZ32","ACTR10","3.1394217","1.037644"
"P10620","MGST1","4.8436174","1.0367162"
"Q8TCT9","HM13","4.0637536","1.0341634"
"P25325","MPST","5.557408","1.0322596"
"Q76MJ5","ERN2","4.259025","1.0320741"
"Q8IWY4","SCUBE1","2.8525298","1.0319363"
"Q9BVK6","TMED9","7.396316","1.0313296"
"P05141","SLC25A5","9.107098","1.0296733"
